,game,player_1,player_2,loss_1,loss_2,player_1_opt,player_1_rand,eps
5748,5749,X,O,0.07471130043268204,0,0.0,0.846,0.6
5998,5999,X,O,0.06545533239841461,0,0.0,0.856,0.6
6248,6249,X,O,0.076755091547966,0,-1.0,0.824,0.6
6498,6499,X,O,0.06866565346717834,0,-1.0,0.808,0.6
6748,6749,X,O,0.0764637440443039,0,-1.0,0.842,0.6
6998,6999,X,O,0.07656063139438629,0,-0.5,0.828,0.6
7248,7249,X,O,0.08841466158628464,0,-0.5,0.87,0.6
7498,7499,X,O,0.10288345068693161,0,-1.0,0.832,0.6
7748,7749,X,O,0.06646276265382767,0,-1.0,0.822,0.6
7998,7999,X,O,0.12149518728256226,0,-0.402,0.848,0.6
8248,8249,X,O,0.13623234629631042,0,0.0,0.806,0.6
8498,8499,X,O,0.117825947701931,0,0.0,0.84,0.6
8748,8749,X,O,0.09021354466676712,0,0.0,0.796,0.6
8998,8999,X,O,0.11022089421749115,0,0.0,0.76,0.6
9248,9249,X,O,0.09532366693019867,0,0.098,0.8,0.6
9498,9499,X,O,0.07819630950689316,0,-0.676,0.762,0.6
9748,9749,X,O,0.10730637609958649,0,0.0,0.826,0.6
9998,9999,X,O,0.08460281789302826,0,0.0,0.784,0.6
10248,10249,X,O,0.08657452464103699,0,0.0,0.794,0.6
10498,10499,X,O,0.09414856880903244,0,0.0,0.82,0.6
10748,10749,X,O,0.0999511182308197,0,-0.396,0.818,0.6
10998,10999,X,O,0.06020769476890564,0,-0.298,0.874,0.6
11248,11249,X,O,0.07493047416210175,0,0.0,0.83,0.6
11498,11499,X,O,0.06846172362565994,0,0.0,0.828,0.6
11748,11749,X,O,0.07449750602245331,0,0.0,0.862,0.6
11998,11999,X,O,0.09709948301315308,0,0.0,0.856,0.6
12248,12249,X,O,0.05722488462924957,0,0.0,0.86,0.6
12498,12499,X,O,0.05155293270945549,0,0.0,0.858,0.6
12748,12749,X,O,0.04618256539106369,0,0.0,0.878,0.6
12998,12999,X,O,0.11328224837779999,0,0.0,0.856,0.6
13248,13249,X,O,0.09395291656255722,0,0.0,0.836,0.6
13498,13499,X,O,0.08889544010162354,0,0.0,0.876,0.6
13748,13749,X,O,0.11322556436061859,0,0.0,0.896,0.6
13998,13999,X,O,0.04758192598819733,0,0.0,0.88,0.6
14248,14249,X,O,0.1268051564693451,0,0.0,0.886,0.6
14498,14499,X,O,0.11838892102241516,0,0.202,0.862,0.6
14748,14749,X,O,0.10370282828807831,0,0.0,0.868,0.6
14998,14999,X,O,0.11114831268787384,0,0.0,0.794,0.6
15248,15249,X,O,0.06947901844978333,0,0.0,0.872,0.6
